id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,UTS_19_rigid_2,rigid,apgas,-0.07699990272521973,0.0,399.4360001087189,399.436,2,0,0,False,False,0,
2,UTS_19_rigid_4,rigid,apgas,0.023999929428100586,0.04200005531311035,204.7369999885559,204.695,4,0,0,False,False,0,
3,UTS_18_rigid_4,rigid,apgas,0.11599993705749512,0.1549999713897705,55.82200002670288,55.667,4,0,0,False,False,0,
4,Pi_600000000000_rigid_16,rigid,apgas,0.21300005912780762,0.2630000114440918,71.55900001525879,71.296,16,0,0,False,False,0,
5,NQueens_18_rigid_8,rigid,apgas,0.3020000457763672,73.38100004196167,436.79699993133545,363.416,8,0,0,False,False,0,
6,Pi_1200000000000_rigid_8,rigid,apgas,2.4059998989105225,73.39499998092651,339.25,265.855,8,0,0,False,False,0,
7,Pi_600000000000_rigid_4,rigid,apgas,6.526000022888184,6.584000110626221,266.4630000591278,259.879,4,0,0,False,False,0,
8,NQueens_17_rigid_4,rigid,apgas,12.647000074386597,57.503000020980835,148.4100000858307,90.907,4,0,0,False,False,0,
9,Pi_600000000000_rigid_4,rigid,apgas,64.77799987792969,150.08200001716614,405.8710000514984,255.789,4,0,0,False,False,0,
10,Pi_80000000000_rigid_2,rigid,apgas,71.88599991798401,71.97099995613098,145.07699990272522,73.106,2,0,0,False,False,0,
11,UTS_18_rigid_2,rigid,apgas,75.00399994850159,146.65499997138977,249.69400000572205,103.039,2,0,0,False,False,0,
12,BC_19_rigid_8,rigid,apgas,90.11800003051758,299.1210000514984,736.8729999065399,437.752,8,0,0,False,False,0,
13,NQueens_18_rigid_8,rigid,apgas,98.24000000953674,341.42199993133545,708.2820000648499,366.86,8,0,0,False,False,0,
14,Pi_80000000000_rigid_4,rigid,apgas,259.3729999065399,259.42899990081787,297.0039999485016,37.575,4,0,0,False,False,0,
15,Pi_1200000000000_rigid_16,rigid,apgas,271.49399995803833,898.1240000724792,1034.8570001125336,136.733,16,0,0,False,False,0,
16,Pi_1200000000000_rigid_16,rigid,apgas,317.614000082016,1037.1480000019073,1171.3359999656677,134.188,16,0,0,False,False,0,
17,NQueens_17_rigid_4,rigid,apgas,337.72499990463257,407.4849998950958,499.27099990844727,91.786,4,0,0,False,False,0,
18,BC_18_rigid_4,rigid,apgas,341.845999956131,438.46399998664856,612.4660000801086,174.002,4,0,0,False,False,0,
19,BC_18_rigid_4,rigid,apgas,354.96799993515015,438.4800000190735,614.0250000953674,175.545,4,0,0,False,False,0,
20,UTS_19_rigid_4,rigid,apgas,369.0920000076294,615.6779999732971,722.1819999217987,106.504,8,0,0,False,False,0,
21,BC_19_rigid_8,rigid,apgas,375.20300006866455,709.9869999885559,1144.4219999313354,434.435,8,0,0,False,False,0,
22,BC_17_rigid_2,rigid,apgas,390.3090000152588,390.3440001010895,451.54699993133545,61.203,2,0,0,False,False,0,
23,UTS_19_rigid_4,rigid,apgas,401.4319999217987,453.1170001029968,659.180999994278,206.064,4,0,0,False,False,0,
24,UTS_19_rigid_2,rigid,apgas,456.54299998283386,500.93099999427795,896.5209999084473,395.59,2,0,0,False,False,0,
25,BC_19_rigid_8,rigid,apgas,456.6380000114441,723.9389998912811,1157.220999956131,433.282,8,0,0,False,False,0,
