id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,Pi_80000000000_malleable_1-4,malleable,apgas,-0.0690000057220459,0.0,37.54800009727478,37.548,4,0,0,False,False,4.82,
2,Pi_600000000000_malleable_4-16,malleable,apgas,0.009999990463256836,0.04800009727478027,71.31500005722046,71.267,16,0,0,False,False,8.243,
3,BC_17_malleable_1-4,malleable,apgas,0.11599993705749512,0.15799999237060547,35.88199996948242,35.724,4,0,0,False,False,6.311,
4,NQueens_18_malleable_8-16,malleable,apgas,0.20200014114379883,0.2650001049041748,363.654000043869,363.389,8,0,0,False,False,5.015,
5,UTS_18_malleable_1-4,malleable,apgas,0.27300000190734863,37.450000047683716,91.61899995803833,54.169,4,0,0,False,False,4.222,
6,BC_17_malleable_1-4,malleable,apgas,39.34700012207031,39.37100005149841,75.1890001296997,35.818,4,0,0,False,False,6.193,
7,UTS_19_malleable_2-16,malleable,apgas,71.46799993515015,73.6489999294281,135.25800013542175,61.609,16,0,0,False,False,8.218,
8,Pi_1200000000000_malleable_8-16,malleable,apgas,91.55800008773804,93.19799995422363,352.1510000228882,258.953,8,0,0,False,False,5.028,
9,Pi_600000000000_malleable_4-16,malleable,apgas,114.67400002479553,137.50699996948242,207.63199996948242,70.125,16,0,0,False,False,7.965,
10,UTS_18_malleable_1-4,malleable,apgas,137.78600001335144,209.97300004959106,272.0150001049042,62.042,4,0,0,False,False,6.429,
11,Pi_1200000000000_malleable_8-16,malleable,apgas,164.89400005340576,209.989000082016,384.21600008010864,174.227,12,0,0,False,False,7.48,
12,Pi_600000000000_malleable_4-16,malleable,apgas,192.02099990844727,273.6300001144409,529.3220000267029,255.692,4,0,0,False,False,4.424,
13,BC_17_malleable_1-4,malleable,apgas,205.14800000190735,353.91600012779236,389.4409999847412,35.525,4,0,0,False,False,6.29,
14,Pi_600000000000_malleable_4-16,malleable,apgas,227.26500010490417,353.9319999217987,621.944000005722,268.012,4,0,0,False,False,4.453,
15,BC_19_malleable_8-16,malleable,apgas,228.37700009346008,365.86299991607666,804.1770000457764,438.314,8,0,0,False,False,8.97,
16,NQueens_17_malleable_1-8,malleable,apgas,247.48799991607666,386.52500009536743,441.2590000629425,54.734,8,0,0,False,False,7.095,
17,BC_17_malleable_1-4,malleable,apgas,249.6029999256134,386.539999961853,421.9590001106262,35.419,4,0,0,False,False,6.168,
18,Pi_1200000000000_malleable_8-16,malleable,apgas,277.71799993515015,423.62000012397766,681.779000043869,258.159,8,0,0,False,False,5.811,
19,Pi_600000000000_malleable_4-16,malleable,apgas,299.83200001716614,442.97500014305115,575.4779999256134,132.503,8,0,0,False,False,5.828,
20,UTS_19_malleable_2-16,malleable,apgas,327.9539999961853,530.970999956131,731.9170000553131,200.946,4,0,0,False,False,7.655,
21,UTS_19_malleable_2-16,malleable,apgas,339.0640001296997,577.180999994278,685.0050001144409,107.824,8,0,0,False,False,5.062,
22,BC_18_malleable_2-16,malleable,apgas,356.1840000152588,624.0910000801086,797.704999923706,173.614,4,0,0,False,False,6.007,
23,UTS_18_malleable_1-4,malleable,apgas,403.3140001296997,683.4409999847412,737.7910001277924,54.35,4,0,0,False,False,5.545,
24,Pi_600000000000_malleable_4-16,malleable,apgas,442.4340000152588,683.4570000171661,944.6010000705719,261.144,4,0,0,False,False,6.416,
25,BC_18_malleable_2-16,malleable,apgas,482.5529999732971,687.170000076294,780.9470000267029,93.777,8,0,0,False,False,7.436,
