id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,UTS_19_rigid_2,rigid,apgas,-0.03400015830993652,0.0,389.63699984550476,389.637,2,0,0,False,False,0,
2,NQueens_17_rigid_2,rigid,apgas,0.06499981880187988,0.13699984550476074,169.9579999446869,169.821,2,0,0,False,False,0,
3,NQueens_18_rigid_8,rigid,apgas,0.15799999237060547,0.25,365.8329999446869,365.583,8,0,0,False,False,0,
4,NQueens_17_malleable_1-8,malleable,apgas,0.247999906539917,0.25799989700317383,53.92399978637695,53.666,8,0,0,False,False,7.04,
5,BC_19_rigid_8,rigid,apgas,0.3489999771118164,0.367999792098999,438.09999990463257,437.732,8,0,0,False,False,0,
6,UTS_18_rigid_4,rigid,apgas,35.45199990272522,35.549999952316284,90.17499995231628,54.625,4,0,0,False,False,0,
7,BC_17_rigid_4,rigid,apgas,56.58399987220764,56.60699987411499,91.75999999046326,35.153,4,0,0,False,False,0,
8,BC_18_rigid_2,rigid,apgas,95.7059998512268,95.7979998588562,434.65199995040894,338.854,2,0,0,False,False,0,
9,BC_17_rigid_2,rigid,apgas,97.82599997520447,97.91199994087219,159.79999995231628,61.888,2,0,0,False,False,0,
10,Pi_1200000000000_rigid_8,rigid,apgas,140.9409999847412,141.0149998664856,406.1089999675751,265.094,8,0,0,False,False,0,
11,UTS_20_rigid_8,rigid,apgas,156.0659999847412,368.1139998435974,776.3889999389648,408.275,8,0,0,False,False,0,
12,Pi_1200000000000_rigid_16,rigid,apgas,167.1859998703003,436.26799988746643,570.4739999771118,134.206,16,0,0,False,False,0,
13,NQueens_18_rigid_8,rigid,apgas,199.31199979782104,439.88699984550476,804.414999961853,364.528,8,0,0,False,False,0,
14,BC_17_malleable_1-4,malleable,apgas,239.43699979782104,572.8839998245239,608.0469999313354,35.163,4,0,0,False,False,5.443,
15,Pi_600000000000_rigid_4,rigid,apgas,255.5519998073578,572.9019999504089,845.2309999465942,272.329,4,0,0,False,False,0,
16,Pi_600000000000_rigid_4,rigid,apgas,281.6779999732971,572.9079999923706,834.0249998569489,261.117,4,0,0,False,False,0,
17,BC_18_malleable_2-16,malleable,apgas,298.80399990081787,572.9159998893738,747.0309998989105,174.115,4,0,0,False,False,5.776,
18,UTS_20_malleable_8-16,malleable,apgas,349.9189999103546,748.6999998092651,1144.1699998378754,395.47,8,0,0,False,False,6.171,
19,BC_18_rigid_2,rigid,apgas,368.0549998283386,778.0759999752045,1117.2699999809265,339.194,2,0,0,False,False,0,
20,UTS_19_rigid_4,rigid,apgas,370.16799998283386,806.6480000019073,912.827999830246,106.18,8,0,0,False,False,0,
21,UTS_19_rigid_4,rigid,apgas,386.2809998989105,806.664999961853,1007.3289999961853,200.664,4,0,0,False,False,0,
22,BC_18_rigid_2,rigid,apgas,391.4059998989105,806.6689999103546,1146.901999950409,340.233,2,0,0,False,False,0,
23,BC_17_malleable_1-4,malleable,apgas,392.52699995040894,835.6349999904633,873.4789998531342,37.844,4,0,0,False,False,8.143,
24,BC_18_rigid_2,rigid,apgas,399.646999835968,846.875,1190.6269998550415,343.752,2,0,0,False,False,0,
25,BC_17_rigid_4,rigid,apgas,457.7829999923706,875.1499998569489,910.7409999370575,35.591,4,0,0,False,False,0,
