id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,BC_18_rigid_4,rigid,apgas,-0.06200003623962402,0.0,174.27999997138977,174.28,4,0,0,False,False,0,
2,BC_18_malleable_2-16,malleable,apgas,0.039999961853027344,0.04500007629394531,62.19199991226196,62.147,16,1,0,False,False,9.746,
3,BC_18_malleable_2-16,malleable,apgas,0.13199996948242188,0.1549999713897705,122.78999996185303,122.635,12,1,0,False,True,9.157,
4,BC_17_rigid_4,rigid,apgas,0.24699997901916504,24.408999919891357,60.526000022888184,36.117,4,0,0,False,False,0,
5,NQueens_17_malleable_1-8,malleable,apgas,0.34200000762939453,33.04299998283386,145.17899990081787,112.136,1,1,1,False,False,0.877,
6,UTS_20_malleable_8-16,malleable,apgas,2.4590001106262207,64.01999998092651,439.4670000076294,375.447,15,3,1,False,False,6.086,
7,Pi_1200000000000_malleable_8-16,malleable,apgas,24.57100009918213,124.45900011062622,320.71600008010864,196.257,15,1,0,False,False,7.91,
8,UTS_19_malleable_2-16,malleable,apgas,62.674999952316284,132.989000082016,368.0720000267029,235.083,2,0,1,False,False,4.165,
9,BC_18_rigid_8,rigid,apgas,87.79200005531311,154.24500012397766,247.9960000514984,93.751,8,0,0,False,False,0,
10,NQueens_17_malleable_1-8,malleable,apgas,114.92499995231628,175.90899991989136,268.3489999771118,92.44,4,0,0,False,False,5.355,
11,UTS_20_malleable_8-16,malleable,apgas,128.04299998283386,249.67300009727478,610.5889999866486,360.916,8,2,1,False,False,5.946,
12,Pi_600000000000_rigid_16,rigid,apgas,155.1579999923706,403.2090001106262,473.64599990844727,70.437,16,0,0,False,False,0,
13,NQueens_17_malleable_1-8,malleable,apgas,162.2720000743866,441.6010000705719,536.7119998931885,95.111,8,2,0,False,False,6.958,
14,Pi_600000000000_malleable_4-16,malleable,apgas,167.385999917984,466.6640000343323,705.2769999504089,238.613,4,0,1,False,False,5.459,
15,BC_18_rigid_4,rigid,apgas,173.4960000514984,475.4010000228882,648.6819999217987,173.281,4,0,0,False,False,0,
16,BC_17_rigid_4,rigid,apgas,179.61299991607666,475.4140000343323,511.635999917984,36.222,4,0,0,False,False,0,
17,BC_18_malleable_2-16,malleable,apgas,182.69400000572205,475.4230000972748,597.8020000457764,122.379,8,1,0,False,False,6.417,
18,UTS_19_malleable_2-16,malleable,apgas,229.8050000667572,495.9720001220703,733.0369999408722,237.065,2,1,3,False,False,4.146,
19,Pi_600000000000_rigid_4,rigid,apgas,244.91899991035461,513.3229999542236,773.7639999389648,260.441,4,0,0,False,False,0,
20,BC_18_rigid_8,rigid,apgas,260.0329999923706,609.3440001010895,703.5520000457764,94.208,8,0,0,False,False,0,
21,UTS_18_rigid_4,rigid,apgas,296.1489999294281,612.7650001049042,667.4830000400543,54.718,4,0,0,False,False,0,
22,BC_18_malleable_2-16,malleable,apgas,332.2590000629425,612.7799999713898,808.5970001220703,195.817,4,1,3,False,False,7.026,
23,BC_18_rigid_2,rigid,apgas,393.375,631.5260000228882,971.4300000667572,339.904,2,0,0,False,False,0,
24,Pi_80000000000_malleable_1-4,malleable,apgas,469.5020000934601,650.279000043869,695.6979999542236,45.419,4,1,0,False,False,4.339,
25,UTS_18_malleable_1-4,malleable,apgas,471.614000082016,657.4110000133514,752.6510000228882,95.24,1,0,1,False,False,0.954,
