id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,BC_18_rigid_4,rigid,apgas,-0.046000003814697266,0.0,172.9210000038147,172.921,4,0,0,False,False,0,
2,BC_18_rigid_2,rigid,apgas,0.0559999942779541,0.14700007438659668,341.4059998989105,341.259,2,0,0,False,False,0,
3,BC_18_rigid_2,rigid,apgas,0.1549999713897705,0.15799999237060547,342.93499994277954,342.777,2,0,0,False,False,0,
4,BC_17_rigid_4,rigid,apgas,0.25,0.26600003242492676,36.88100004196167,36.615,4,0,0,False,False,0,
5,NQueens_17_malleable_1-8,malleable,apgas,0.34999990463256836,0.372999906539917,208.8180000782013,208.445,8,0,0,False,True,4.986,
6,UTS_20_malleable_8-16,malleable,apgas,2.4649999141693115,2.4839999675750732,374.5079998970032,372.024,12,1,1,False,False,6.56,
7,Pi_1200000000000_malleable_8-16,malleable,apgas,24.585000038146973,52.895999908447266,271.6619999408722,218.766,8,0,2,False,False,4.925,
8,UTS_19_rigid_4,rigid,apgas,62.699000120162964,210.43899989128113,320.2420001029968,109.803,8,0,0,False,False,0,
9,BC_18_rigid_8,rigid,apgas,87.8069999217987,273.8789999485016,367.67899990081787,93.8,8,0,0,False,False,0,
10,NQueens_17_malleable_1-8,malleable,apgas,114.92899990081787,273.89800000190735,366.0169999599457,92.119,4,0,0,False,False,5.452,
11,UTS_20_malleable_8-16,malleable,apgas,128.0420000553131,322.00099992752075,696.170000076294,374.169,8,1,2,False,False,6.964,
12,Pi_600000000000_rigid_16,rigid,apgas,155.1600000858307,376.7239999771118,446.82800006866455,70.104,16,0,0,False,False,0,
13,NQueens_17_rigid_2,rigid,apgas,162.27500009536743,376.7369999885559,548.2469999790192,171.51,2,0,0,False,False,0,
14,Pi_600000000000_malleable_4-16,malleable,apgas,167.3840000629425,376.7449998855591,632.6070001125336,255.862,4,0,0,False,False,4.306,
15,BC_18_rigid_4,rigid,apgas,173.50500011444092,449.10599994659424,623.7339999675751,174.628,4,0,0,False,False,0,
16,BC_17_rigid_4,rigid,apgas,179.63499999046326,449.12400007247925,484.1510000228882,35.027,4,0,0,False,False,0,
17,BC_18_malleable_2-16,malleable,apgas,182.74300003051758,449.1300001144409,679.3919999599457,230.262,8,2,0,False,False,6.63,
18,UTS_19_malleable_2-16,malleable,apgas,229.86800003051758,455.44799995422363,731.239000082016,275.791,2,1,2,False,False,5.178,
19,Pi_600000000000_rigid_4,rigid,apgas,244.99000000953674,471.8910000324249,728.8729999065399,256.982,4,0,0,False,False,0,
20,BC_18_rigid_8,rigid,apgas,260.10700011253357,581.625,675.7560000419617,94.131,8,0,0,False,False,0,
21,UTS_18_rigid_4,rigid,apgas,296.2239999771118,627.3280000686646,681.9210000038147,54.593,4,0,0,False,False,0,
22,BC_18_malleable_2-16,malleable,apgas,332.3399999141693,634.1689999103546,795.816999912262,161.648,4,1,1,False,False,6.002,
23,BC_18_rigid_2,rigid,apgas,393.4519999027252,652.4179999828339,994.5460000038147,342.128,2,0,0,False,False,0,
24,Pi_80000000000_rigid_2,rigid,apgas,469.57599997520447,677.4830000400543,751.4990000724792,74.016,2,0,0,False,False,0,
25,UTS_18_malleable_1-4,malleable,apgas,471.6779999732971,677.4990000724792,733.8029999732971,56.304,4,0,0,False,False,4.346,
