id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,UTS_20_rigid_8,rigid,apgas,-0.07799983024597168,0.0,396.1820001602173,396.182,8,0,0,False,False,0,
2,UTS_18_malleable_1-4,malleable,apgas,0.019999980926513672,0.04700016975402832,64.40499997138977,64.358,4,0,0,False,False,6.581,
3,BC_17_rigid_2,rigid,apgas,0.10899996757507324,0.15700006484985352,62.73399996757507,62.577,2,0,0,False,False,0,
4,Pi_600000000000_rigid_4,rigid,apgas,0.19000005722045898,0.2630000114440918,264.8359999656677,264.573,4,0,0,False,False,0,
5,UTS_18_malleable_1-4,malleable,apgas,0.2780001163482666,0.37000012397766113,55.24400019645691,54.874,4,0,0,False,False,4.558,
6,UTS_19_rigid_2,rigid,apgas,13.401000022888184,13.40499997138977,411.59100008010864,398.186,2,0,0,False,False,0,
7,Pi_600000000000_rigid_4,rigid,apgas,31.50600004196167,31.557000160217285,287.6730000972748,256.116,4,0,0,False,False,0,
8,NQueens_18_rigid_16,rigid,apgas,40.63300013542175,266.47500014305115,459.9920001029968,193.517,16,0,0,False,False,0,
9,UTS_18_rigid_4,rigid,apgas,64.7350001335144,289.33899998664856,345.6870000362396,56.348,4,0,0,False,False,0,
10,NQueens_18_malleable_8-16,malleable,apgas,104.86300015449524,397.8970000743866,613.0270001888275,215.13,14,0,0,False,False,7.68,
11,UTS_19_rigid_4,rigid,apgas,105.98100018501282,461.94900012016296,718.6900000572205,256.741,4,0,0,False,False,0,
12,UTS_20_rigid_8,rigid,apgas,122.09100008010864,461.96200013160706,875.8660001754761,413.904,8,0,0,False,False,0,
13,UTS_18_rigid_2,rigid,apgas,127.20800018310547,461.97000002861023,564.7840001583099,102.814,2,0,0,False,False,0,
14,Pi_600000000000_rigid_4,rigid,apgas,217.33300018310547,461.9760000705719,721.5680000782013,259.592,4,0,0,False,False,0,
15,NQueens_17_rigid_4,rigid,apgas,239.45800018310547,614.9079999923706,707.1920001506805,92.284,4,0,0,False,False,0,
16,UTS_18_rigid_4,rigid,apgas,274.5840001106262,614.9230000972748,669.2929999828339,54.37,4,0,0,False,False,0,
17,BC_17_rigid_4,rigid,apgas,275.70700001716614,614.930999994278,650.2699999809265,35.339,4,0,0,False,False,0,
18,BC_18_rigid_2,rigid,apgas,321.83300018310547,614.9400000572205,957.3919999599457,342.452,2,0,0,False,False,0,
19,Pi_80000000000_rigid_2,rigid,apgas,385.96600008010864,614.9470000267029,684.0099999904633,69.063,2,0,0,False,False,0,
20,NQueens_17_rigid_4,rigid,apgas,405.0770001411438,651.9290001392365,743.694000005722,91.765,4,0,0,False,False,0,
21,Pi_80000000000_rigid_2,rigid,apgas,471.2020001411438,670.8880000114441,745.2780001163483,74.39,2,0,0,False,False,0,
22,UTS_18_rigid_2,rigid,apgas,478.3270001411438,670.9030001163483,771.6000001430511,100.697,2,0,0,False,False,0,
23,BC_17_malleable_1-4,malleable,apgas,525.4420001506805,685.643000125885,749.2000000476837,63.557,2,0,0,False,False,6.085,
24,Pi_80000000000_rigid_4,rigid,apgas,530.545000076294,708.8280000686646,746.8180000782013,37.99,4,0,0,False,False,0,
25,BC_18_malleable_2-16,malleable,apgas,535.6419999599457,720.2730000019073,897.1950001716614,176.922,4,0,0,False,False,7.034,
