id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,Pi_80000000000_rigid_2,rigid,apgas,-0.0279998779296875,0.0,68.30400013923645,68.304,2,0,0,False,False,0,
2,Pi_600000000000_rigid_4,rigid,apgas,0.057000160217285156,0.14600014686584473,269.3990001678467,269.253,4,0,0,False,False,0,
3,BC_17_rigid_4,rigid,apgas,0.12800002098083496,0.15600013732910156,35.88100004196167,35.725,4,0,0,False,False,0,
4,NQueens_18_rigid_8,rigid,apgas,0.21700000762939453,0.26200008392333984,364.6319999694824,364.37,8,0,0,False,False,0,
5,UTS_18_rigid_2,rigid,apgas,0.3020000457763672,0.37000012397766113,105.0329999923706,104.663,2,0,0,False,False,0,
6,BC_17_rigid_2,rigid,apgas,39.424999952316284,39.45900011062622,101.90300011634827,62.444,2,0,0,False,False,0,
7,UTS_19_rigid_2,rigid,apgas,71.54200005531311,71.63600015640259,456.9830000400543,385.347,2,0,0,False,False,0,
8,Pi_1200000000000_rigid_8,rigid,apgas,91.66100001335144,91.69000005722046,349.28400015830994,257.594,8,0,0,False,False,0,
9,Pi_600000000000_rigid_4,rigid,apgas,114.77300000190735,114.84800004959106,379.23600006103516,264.388,4,0,0,False,False,0,
10,UTS_18_rigid_2,rigid,apgas,137.8880000114441,137.90900015830994,242.21600008010864,104.307,2,0,0,False,False,0,
11,Pi_1200000000000_rigid_8,rigid,apgas,165.00800013542175,351.4140000343323,612.414999961853,261.001,8,0,0,False,False,0,
12,Pi_600000000000_rigid_16,rigid,apgas,192.13000011444092,824.9270000457764,896.1510000228882,71.224,16,0,0,False,False,0,
13,BC_17_rigid_4,rigid,apgas,205.23600006103516,205.2590000629425,240.55299997329712,35.294,4,0,0,False,False,0,
14,Pi_600000000000_rigid_4,rigid,apgas,227.35800004005432,242.13899993896484,503.7090001106262,261.57,4,0,0,False,False,0,
15,BC_19_rigid_8,rigid,apgas,228.46799993515015,366.3589999675751,800.114000082016,433.755,8,0,0,False,False,0,
16,NQueens_17_rigid_2,rigid,apgas,247.57800006866455,247.6670000553131,425.19000005722046,177.523,2,0,0,False,False,0,
17,BC_17_rigid_4,rigid,apgas,249.67900013923645,271.02500009536743,306.32800006866455,35.303,4,0,0,False,False,0,
18,Pi_1200000000000_rigid_8,rigid,apgas,277.79699993133545,560.8329999446869,826.4690001010895,265.636,8,0,0,False,False,0,
19,Pi_600000000000_rigid_8,rigid,apgas,299.9119999408722,614.558000087738,746.7320001125336,132.174,8,0,0,False,False,0,
20,UTS_19_rigid_4,rigid,apgas,328.029000043869,328.05800008773804,519.4019999504089,191.344,4,0,0,False,False,0,
21,UTS_19_rigid_4,rigid,apgas,339.143000125885,381.3050000667572,573.5820000171661,192.277,4,0,0,False,False,0,
22,BC_18_rigid_2,rigid,apgas,356.26399993896484,426.81700015068054,765.4850001335144,338.668,2,0,0,False,False,0,
23,UTS_18_rigid_4,rigid,apgas,403.3900001049042,505.3050000667572,559.1879999637604,53.883,4,0,0,False,False,0,
24,Pi_600000000000_rigid_8,rigid,apgas,442.5050001144409,748.3559999465942,881.5950000286102,133.239,8,0,0,False,False,0,
25,BC_18_rigid_2,rigid,apgas,482.62600016593933,482.6470000743866,823.3329999446869,340.686,2,0,0,False,False,0,
