id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,UTS_19_malleable_2-16,malleable,apgas,-0.0280001163482666,0.0,60.026999950408936,60.027,16,0,0,False,False,7.134,
2,BC_19_malleable_8-16,malleable,apgas,0.06599998474121094,0.14400005340576172,227.4449999332428,227.301,16,0,0,False,False,11.288,
3,Pi_80000000000_malleable_1-4,malleable,apgas,0.15999984741210938,62.282999992370605,97.8439998626709,35.561,4,0,0,False,False,4.424,
4,Pi_80000000000_malleable_1-4,malleable,apgas,0.26199984550476074,62.299999952316284,100.09999990463257,37.8,4,0,0,False,False,5.419,
5,Pi_1200000000000_rigid_8,rigid,apgas,0.37400007247924805,62.3050000667572,316.68299984931946,254.378,8,0,0,False,False,0,
6,BC_18_rigid_2,rigid,apgas,59.49199986457825,99.48600006103516,439.3910000324249,339.905,2,0,0,False,False,0,
7,UTS_18_rigid_4,rigid,apgas,75.60999989509583,101.71099996566772,158.1800000667572,56.469,4,0,0,False,False,0,
8,BC_17_malleable_1-4,malleable,apgas,109.72399997711182,109.74199986457825,171.40199995040894,61.66,2,0,0,False,False,5.038,
9,UTS_19_malleable_2-16,malleable,apgas,109.82500004768372,159.85599994659424,353.49000000953674,193.634,4,0,0,False,False,4.607,
10,NQueens_17_rigid_4,rigid,apgas,123.9229998588562,229.72399997711182,322.19799995422363,92.474,4,0,0,False,False,0,
11,BC_18_malleable_2-16,malleable,apgas,175.0349998474121,175.1010000705719,520.9470000267029,345.846,2,0,0,False,False,6.413,
12,Pi_600000000000_malleable_4-16,malleable,apgas,183.1489999294281,229.7460000514984,319.86299991607666,90.117,12,0,0,False,False,7.4,
13,NQueens_18_rigid_16,rigid,apgas,237.25600004196167,322.15899991989136,512.579999923706,190.421,16,0,0,False,False,0,
14,BC_17_malleable_1-4,malleable,apgas,271.375,318.9379999637604,355.04699993133545,36.109,4,0,0,False,False,5.441,
15,NQueens_18_rigid_8,rigid,apgas,296.4869999885559,355.13699984550476,720.0390000343323,364.902,8,0,0,False,False,0,
16,UTS_19_rigid_4,rigid,apgas,348.5920000076294,514.8109998703003,621.8259999752045,107.015,8,0,0,False,False,0,
17,BC_19_malleable_8-16,malleable,apgas,350.710000038147,514.8250000476837,949.1340000629425,434.309,8,0,0,False,False,8.923,
18,BC_18_malleable_2-16,malleable,apgas,360.82999992370605,360.8589999675751,535.5,174.641,4,0,0,False,False,5.809,
19,Pi_80000000000_rigid_2,rigid,apgas,394.94799995422363,440.9359998703003,514.7999999523163,73.864,2,0,0,False,False,0,
20,BC_17_malleable_1-4,malleable,apgas,403.0639998912811,516.3399999141693,577.8199999332428,61.48,2,0,0,False,False,5.111,
21,NQueens_18_malleable_8-16,malleable,apgas,405.16299986839294,623.5249998569489,840.9089999198914,217.384,14,0,0,False,False,7.864,
22,NQueens_18_rigid_8,rigid,apgas,407.23600006103516,722.2430000305176,1085.555999994278,363.313,8,0,0,False,False,0,
23,Pi_80000000000_rigid_2,rigid,apgas,411.3380000591278,522.5629999637604,592.4749999046326,69.912,2,0,0,False,False,0,
24,UTS_18_malleable_1-4,malleable,apgas,426.45499992370605,537.2039999961853,594.0039999485016,56.8,4,0,0,False,False,4.477,
25,UTS_19_malleable_2-16,malleable,apgas,446.5639998912811,579.4240000247955,968.579999923706,389.156,2,0,0,False,False,4.186,
