id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,BC_18_malleable_2-16,malleable,apgas,-0.056999921798706055,0.0,61.15400004386902,61.154,16,0,0,False,False,10.832,
2,BC_18_malleable_2-16,malleable,apgas,0.03900003433227539,0.04900002479553223,54.72000002861023,54.671,16,0,0,False,False,9.589,
3,BC_18_malleable_2-16,malleable,apgas,0.11500000953674316,56.979000091552734,110.35400009155273,53.375,16,0,0,False,False,8.232,
4,BC_17_malleable_1-4,malleable,apgas,0.20799994468688965,63.41000008583069,98.47300004959106,35.063,4,0,0,False,False,5.504,
5,NQueens_17_malleable_1-8,malleable,apgas,0.2990000247955322,63.420000076293945,116.51800012588501,53.098,8,0,0,False,False,5.841,
6,UTS_20_malleable_8-16,malleable,apgas,2.3980000019073486,112.76099991798401,323.0199999809265,210.259,16,0,0,False,False,9.029,
7,Pi_1200000000000_malleable_8-16,malleable,apgas,24.499000072479248,118.18600010871887,376.13499999046326,257.949,8,0,0,False,False,4.771,
8,UTS_19_malleable_2-16,malleable,apgas,62.6470000743866,63.42900013923645,259.06900000572205,195.64,4,0,0,False,False,5.267,
9,BC_18_malleable_2-16,malleable,apgas,87.75699996948242,100.11400008201599,275.9590001106262,175.845,4,0,0,False,False,5.863,
10,NQueens_17_malleable_1-8,malleable,apgas,114.8659999370575,260.6879999637604,354.02999997138977,93.342,4,0,0,False,False,5.448,
11,UTS_20_malleable_8-16,malleable,apgas,127.9850001335144,325.3470001220703,533.0520000457764,207.705,16,0,0,False,False,7.122,
12,Pi_600000000000_malleable_4-16,malleable,apgas,155.1010000705719,277.53399991989136,535.4010000228882,257.867,4,0,0,False,False,4.409,
13,NQueens_17_malleable_1-8,malleable,apgas,162.20499992370605,355.62599992752075,448.8010001182556,93.175,4,0,0,False,False,5.34,
14,Pi_600000000000_malleable_4-16,malleable,apgas,167.32299995422363,378.2880001068115,511.49000000953674,133.202,8,0,0,False,False,5.17,
15,BC_18_malleable_2-16,malleable,apgas,173.44000005722046,450.45499992370605,626.404000043869,175.949,4,0,0,False,False,5.851,
16,BC_17_malleable_1-4,malleable,apgas,179.5569999217987,513.2079999446869,548.7820000648499,35.574,4,0,0,False,False,6.271,
17,BC_18_malleable_2-16,malleable,apgas,182.6619999408722,513.2230000495911,688.7730000019073,175.55,4,0,0,False,False,5.968,
18,UTS_19_malleable_2-16,malleable,apgas,229.78600001335144,535.3730001449585,596.1380000114441,60.765,16,0,0,False,False,8.128,
19,Pi_600000000000_malleable_4-16,malleable,apgas,244.90400004386902,537.4950001239777,797.3689999580383,259.874,4,0,0,False,False,5.516,
20,BC_18_malleable_2-16,malleable,apgas,260.02699995040894,550.433000087738,725.5599999427795,175.127,4,0,0,False,False,5.869,
21,UTS_18_malleable_1-4,malleable,apgas,296.143000125885,598.3550000190735,653.2150001525879,54.86,4,0,0,False,False,4.431,
22,BC_18_malleable_2-16,malleable,apgas,332.2590000629425,598.375,668.3980000019073,70.023,12,0,0,False,False,8.178,
23,BC_18_malleable_2-16,malleable,apgas,393.37400007247925,628.0390000343323,803.1530001163483,175.114,4,0,0,False,False,5.846,
24,Pi_80000000000_malleable_1-4,malleable,apgas,469.4869999885559,654.8099999427795,690.5239999294281,35.714,4,0,0,False,False,4.329,
25,UTS_18_malleable_1-4,malleable,apgas,471.60599994659424,670.154000043869,727.164999961853,57.011,4,0,0,False,False,4.469,
