id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,NQueens_18_malleable_8-16,malleable,apgas,-0.07899999618530273,0.0,190.03200006484985,190.032,16,0,0,False,False,7.15,
2,Pi_80000000000_rigid_4,rigid,apgas,0.02200007438659668,0.04799985885620117,37.342000007629395,37.294,4,0,0,False,False,0,
3,BC_17_malleable_1-4,malleable,apgas,0.12999987602233887,0.16000008583068848,35.6800000667572,35.52,4,0,0,False,False,6.373,
4,BC_18_malleable_2-16,malleable,apgas,0.2330000400543213,0.26799988746643066,94.8109998703003,94.543,8,0,0,False,False,8.478,
5,BC_18_malleable_2-16,malleable,apgas,0.3320000171661377,37.25099992752075,211.97300004959106,174.722,4,0,0,False,False,6.566,
6,BC_19_rigid_16,rigid,apgas,13.434000015258789,192.40199995040894,420.44000005722046,228.038,16,0,0,False,False,0,
7,Pi_80000000000_rigid_2,rigid,apgas,18.549000024795532,192.4210000038147,266.58200001716614,74.161,2,0,0,False,False,0,
8,BC_17_malleable_1-4,malleable,apgas,23.66599988937378,192.42599987983704,228.53399991989136,36.108,4,0,0,False,False,6.299,
9,UTS_18_malleable_1-4,malleable,apgas,46.78699994087219,192.43300008773804,247.7300000190735,55.297,4,0,0,False,False,5.307,
10,Pi_80000000000_rigid_4,rigid,apgas,115.92700004577637,213.68099999427795,249.6949999332428,36.014,4,0,0,False,False,0,
11,UTS_20_rigid_8,rigid,apgas,153.0460000038147,249.37199997901917,660.7530000209808,411.381,8,0,0,False,False,0,
12,Pi_1200000000000_rigid_8,rigid,apgas,158.16299986839294,268.11899995803833,531.7039999961853,263.585,8,0,0,False,False,0,
13,BC_17_rigid_4,rigid,apgas,190.29099988937378,422.76200008392334,458.3989999294281,35.637,4,0,0,False,False,0,
14,NQueens_17_malleable_1-8,malleable,apgas,216.41899991035461,422.80399990081787,475.2920000553131,52.488,8,0,0,False,False,5.023,
15,UTS_19_rigid_2,rigid,apgas,220.5369999408722,422.8109998703003,817.9319999217987,395.121,2,0,0,False,False,0,
16,UTS_19_rigid_4,rigid,apgas,264.6640000343323,477.02300000190735,592.2530000209808,115.23,8,0,0,False,False,0,
17,Pi_600000000000_rigid_8,rigid,apgas,272.7829999923706,533.3550000190735,666.3480000495911,132.993,8,0,0,False,False,0,
18,UTS_20_rigid_8,rigid,apgas,287.9170000553131,593.9960000514984,989.9210000038147,395.925,8,0,0,False,False,0,
19,BC_19_rigid_8,rigid,apgas,291.02300000190735,662.4570000171661,1098.3139998912811,435.857,8,0,0,False,False,0,
20,BC_17_rigid_2,rigid,apgas,308.14299988746643,662.4739999771118,723.9809999465942,61.507,2,0,0,False,False,0,
21,BC_19_malleable_8-16,malleable,apgas,310.26399993896484,667.989000082016,965.3199999332428,297.331,12,0,0,False,False,10.752,
22,BC_17_rigid_2,rigid,apgas,391.37999987602234,725.5230000019073,788.0409998893738,62.518,2,0,0,False,False,0,
23,BC_18_rigid_8,rigid,apgas,470.49399995803833,967.1429998874664,1060.6859998703003,93.543,8,0,0,False,False,0,
24,UTS_19_malleable_2-16,malleable,apgas,486.606999874115,967.1600000858307,1073.4359998703003,106.276,8,0,0,False,False,4.856,
25,UTS_19_malleable_2-16,malleable,apgas,512.7260000705719,991.6169998645782,1101.539999961853,109.923,8,0,0,False,False,7.197,
