id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,UTS_20_rigid_8,rigid,apgas,-0.08100008964538574,0.0,389.5499999523163,389.55,8,0,0,False,False,0,
2,UTS_18_malleable_1-4,malleable,apgas,0.020999908447265625,0.04999995231628418,55.325000047683716,55.275,4,0,0,False,False,4.626,
3,BC_17_rigid_2,rigid,apgas,0.11999988555908203,0.16199994087219238,63.94599986076355,63.784,2,0,0,False,False,0,
4,Pi_600000000000_rigid_4,rigid,apgas,0.21799993515014648,0.2690000534057617,265.3049998283386,265.036,4,0,0,False,False,0,
5,UTS_18_malleable_1-4,malleable,apgas,0.2990000247955322,0.3769998550415039,77.31399989128113,76.937,4,0,0,False,False,4.539,
6,UTS_19_rigid_2,rigid,apgas,13.424000024795532,13.513000011444092,405.98799991607666,392.475,2,0,0,False,False,0,
7,Pi_600000000000_rigid_4,rigid,apgas,31.533999919891357,31.566999912261963,289.0390000343323,257.472,4,0,0,False,False,0,
8,NQueens_18_rigid_16,rigid,apgas,40.65899991989136,579.6339998245239,770.2379999160767,190.604,16,0,0,False,False,0,
9,UTS_18_rigid_4,rigid,apgas,64.7829999923706,64.84500002861023,121.2960000038147,56.451,4,0,0,False,False,0,
10,NQueens_18_malleable_8-16,malleable,apgas,104.9079999923706,104.94099998474121,400.46599984169006,295.525,10,0,0,False,False,6.316,
11,UTS_19_rigid_4,rigid,apgas,106.00699996948242,122.88800001144409,321.9949998855591,199.107,4,0,0,False,False,0,
12,UTS_20_rigid_8,rigid,apgas,122.13800001144409,391.335000038147,798.0349998474121,406.7,8,0,0,False,False,0,
13,UTS_18_rigid_2,rigid,apgas,127.26099991798401,266.9119999408722,368.47300004959106,101.561,2,0,0,False,False,0,
14,Pi_600000000000_rigid_4,rigid,apgas,217.3880000114441,290.6779999732971,549.6670000553131,258.989,4,0,0,False,False,0,
15,NQueens_17_rigid_4,rigid,apgas,239.50600004196167,323.67400002479553,415.6419999599457,91.968,4,0,0,False,False,0,
16,UTS_18_rigid_4,rigid,apgas,274.6289999485016,402.2699999809265,457.20700001716614,54.937,4,0,0,False,False,0,
17,BC_17_rigid_4,rigid,apgas,275.7460000514984,402.28399991989136,436.67199993133545,34.388,4,0,0,False,False,0,
18,BC_18_rigid_2,rigid,apgas,321.8699998855591,321.9609999656677,666.9759998321533,345.015,2,0,0,False,False,0,
19,Pi_80000000000_rigid_2,rigid,apgas,386.0,386.0160000324249,460.59699988365173,74.581,2,0,0,False,False,0,
20,NQueens_17_rigid_4,rigid,apgas,405.1229999065399,407.60199999809265,499.335000038147,91.733,4,0,0,False,False,0,
21,Pi_80000000000_rigid_2,rigid,apgas,471.2479999065399,471.25600004196167,542.9179999828339,71.662,2,0,0,False,False,0,
22,UTS_18_rigid_2,rigid,apgas,478.3599998950958,478.3839998245239,577.9769999980927,99.593,2,0,0,False,False,0,
23,BC_17_malleable_1-4,malleable,apgas,525.4719998836517,525.4949998855591,561.279000043869,35.784,4,0,0,False,False,6.135,
24,Pi_80000000000_rigid_4,rigid,apgas,530.5920000076294,530.6169998645782,568.7730000019073,38.156,4,0,0,False,False,0,
25,BC_18_malleable_2-16,malleable,apgas,535.702999830246,535.7360000610352,657.1229999065399,121.387,6,0,0,False,False,7.226,
