id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,BC_19_malleable_8-16,malleable,apgas,-0.09500002861022949,0.0,415.1269998550415,415.127,16,1,0,False,False,11.365,
2,BC_17_malleable_1-4,malleable,apgas,0.0,0.04699993133544922,61.230000019073486,61.183,4,1,0,False,False,5.132,
3,UTS_19_malleable_2-16,malleable,apgas,0.08799982070922852,0.15899991989135742,195.2300000190735,195.071,12,0,0,False,True,6.477,
4,UTS_19_malleable_2-16,malleable,apgas,0.18899989128112793,14.69700002670288,310.45899987220764,295.762,2,2,2,False,False,4.151,
5,Pi_1200000000000_malleable_8-16,malleable,apgas,0.3019998073577881,58.80799984931946,320.7829999923706,261.975,8,0,0,False,False,5.919,
6,NQueens_17_malleable_1-8,malleable,apgas,76.43099999427795,126.45799994468689,463.37999987602234,336.922,1,0,0,False,False,0.874,
7,BC_18_malleable_2-16,malleable,apgas,85.53099989891052,197.5199999809265,280.5,82.98,12,2,0,False,False,10.022,
8,UTS_19_malleable_2-16,malleable,apgas,103.6489999294281,222.0059998035431,522.6159999370575,300.61,3,2,1,False,False,4.361,
9,UTS_18_malleable_1-4,malleable,apgas,143.7699999809265,230.04199981689453,424.79199981689453,194.75,1,0,0,False,False,0.919,
10,NQueens_17_malleable_1-8,malleable,apgas,147.88899993896484,280.66699981689453,563.0569999217987,282.39,1,0,1,False,False,0.854,
11,BC_17_malleable_1-4,malleable,apgas,148.9909999370575,282.7849998474121,323.29499983787537,40.51,4,1,0,False,False,6.154,
12,BC_19_malleable_8-16,malleable,apgas,217.10599994659424,317.46999979019165,725.7730000019073,408.303,8,1,2,False,False,9.851,
13,UTS_19_malleable_2-16,malleable,apgas,293.21799993515015,322.9909999370575,578.3339998722076,255.343,8,0,0,False,True,5.186,
14,UTS_20_malleable_8-16,malleable,apgas,309.32599997520447,417.7979998588562,749.7409999370575,331.943,11,2,1,False,False,6.453,
15,UTS_18_malleable_1-4,malleable,apgas,312.4539999961853,428.92899990081787,531.2599999904633,102.331,2,0,0,False,False,5.153,
16,Pi_1200000000000_malleable_8-16,malleable,apgas,316.5869998931885,580.0519998073578,836.7709999084473,256.719,8,0,0,False,False,6.024,
17,UTS_20_malleable_8-16,malleable,apgas,325.7039999961853,648.4119999408722,1051.1899998188019,402.778,8,0,0,False,False,5.795,
18,Pi_600000000000_malleable_4-16,malleable,apgas,343.81699991226196,727.4959998130798,926.9479999542236,199.452,8,2,1,False,False,7.095,
19,Pi_1200000000000_malleable_8-16,malleable,apgas,380.93299984931946,751.9619998931885,1016.3139998912811,264.352,8,0,0,False,False,5.02,
20,Pi_600000000000_malleable_4-16,malleable,apgas,402.04900002479553,765.4139997959137,953.9279999732971,188.514,4,1,2,False,False,7.574,
21,Pi_80000000000_malleable_1-4,malleable,apgas,417.1749999523163,838.9849998950958,875.4769999980927,36.492,4,0,0,False,False,4.685,
22,Pi_1200000000000_malleable_8-16,malleable,apgas,419.2829999923706,929.0869998931885,1159.5899999141693,230.503,8,0,1,False,False,5.975,
23,Pi_600000000000_malleable_4-16,malleable,apgas,429.39299988746643,944.9319999217987,1116.0629999637604,171.131,4,0,1,False,False,4.591,
24,NQueens_17_malleable_1-8,malleable,apgas,465.50499987602234,955.569000005722,1126.659999847412,171.091,4,1,1,False,False,4.6,
25,BC_18_malleable_2-16,malleable,apgas,468.6099998950958,968.4099998474121,1111.4329998493195,143.023,2,0,2,False,False,5.609,
