id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,NQueens_18_malleable_8-16,malleable,apgas,-0.08299994468688965,0.0,193.11100006103516,193.111,16,0,0,False,False,8.118,
2,Pi_80000000000_rigid_4,rigid,apgas,0.03299999237060547,0.04799985885620117,38.187000036239624,38.139,4,0,0,False,False,0,
3,BC_17_rigid_2,rigid,apgas,0.1399998664855957,0.16199994087219238,61.59500002861023,61.433,2,0,0,False,False,0,
4,BC_18_malleable_2-16,malleable,apgas,0.2349998950958252,0.26799988746643066,76.55099987983704,76.283,10,0,0,False,False,6.892,
5,BC_18_rigid_2,rigid,apgas,0.32899999618530273,40.75699996948242,379.98099994659424,339.224,2,0,0,False,False,0,
6,BC_19_rigid_16,rigid,apgas,13.450000047683716,195.50600004196167,422.29500007629395,226.789,16,0,0,False,False,0,
7,Pi_80000000000_rigid_2,rigid,apgas,18.55999994277954,195.52600002288818,264.2720000743866,68.746,2,0,0,False,False,0,
8,BC_17_rigid_2,rigid,apgas,23.67899990081787,195.5350000858307,256.9370000362396,61.402,2,0,0,False,False,0,
9,UTS_18_malleable_1-4,malleable,apgas,46.799999952316284,195.54099988937378,251.4670000076294,55.926,4,0,0,False,False,4.518,
10,Pi_80000000000_rigid_4,rigid,apgas,115.92499995231628,195.5479998588562,232.06299996376038,36.515,4,0,0,False,False,0,
11,UTS_20_rigid_8,rigid,apgas,153.0369999408722,253.07200002670288,645.3589999675751,392.287,8,0,0,False,False,0,
12,Pi_1200000000000_rigid_8,rigid,apgas,158.15899991989136,381.55999994277954,640.433000087738,258.873,8,0,0,False,False,0,
13,BC_17_rigid_4,rigid,apgas,190.27300000190735,424.5639998912811,459.58899998664856,35.025,4,0,0,False,False,0,
14,NQueens_17_rigid_4,rigid,apgas,216.37400007247925,424.5789999961853,515.8650000095367,91.286,4,0,0,False,False,0,
15,UTS_19_rigid_2,rigid,apgas,220.48499989509583,424.585000038147,837.1740000247955,412.589,2,0,0,False,False,0,
16,UTS_19_rigid_4,rigid,apgas,264.585000038147,461.1659998893738,572.3899998664856,111.224,8,0,0,False,False,0,
17,Pi_600000000000_rigid_8,rigid,apgas,272.7109999656677,574.1199998855591,708.8020000457764,134.682,8,0,0,False,False,0,
18,UTS_20_rigid_8,rigid,apgas,287.82999992370605,642.5769999027252,1047.4789998531342,404.902,8,0,0,False,False,0,
19,BC_19_rigid_8,rigid,apgas,290.9409999847412,647.5039999485016,1081.5609998703003,434.057,8,0,0,False,False,0,
20,BC_17_rigid_2,rigid,apgas,308.04500007629395,647.5179998874664,710.9930000305176,63.475,2,0,0,False,False,0,
21,BC_19_malleable_8-16,malleable,apgas,310.14299988746643,711.058000087738,1005.9639999866486,294.906,12,0,0,False,False,10.544,
22,BC_17_rigid_2,rigid,apgas,391.25999999046326,712.6719999313354,773.914999961853,61.243,2,0,0,False,False,0,
23,BC_18_rigid_8,rigid,apgas,470.37800002098083,1008.2039999961853,1100.1289999485016,91.925,8,0,0,False,False,0,
24,UTS_19_malleable_2-16,malleable,apgas,486.49399995803833,1008.2200000286102,1118.7890000343323,110.569,8,0,0,False,False,6.746,
25,UTS_19_rigid_4,rigid,apgas,512.5950000286102,1049.608999967575,1244.8740000724792,195.265,4,0,0,False,False,0,
