id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,NQueens_18_rigid_16,rigid,apgas,-0.0559999942779541,0.0,192.23399996757507,192.234,16,0,0,False,False,0,
2,Pi_80000000000_rigid_4,rigid,apgas,0.026000022888183594,0.0409998893737793,38.282999992370605,38.242,4,0,0,False,False,0,
3,BC_17_rigid_2,rigid,apgas,0.11899995803833008,0.15899991989135742,62.57099986076355,62.412,2,0,0,False,False,0,
4,BC_18_rigid_4,rigid,apgas,0.19999980926513672,0.2649998664855957,174.83899998664856,174.574,4,0,0,False,False,0,
5,BC_18_rigid_2,rigid,apgas,0.29199981689453125,0.37399983406066895,341.8369998931885,341.463,2,0,0,False,False,0,
6,BC_19_rigid_16,rigid,apgas,13.414000034332275,194.48499989509583,429.23799991607666,234.753,16,0,0,False,False,0,
7,Pi_80000000000_rigid_2,rigid,apgas,18.530999898910522,194.50099992752075,268.05399990081787,73.553,2,0,0,False,False,0,
8,BC_17_rigid_2,rigid,apgas,23.649999856948853,194.50799989700317,256.10199999809265,61.594,2,0,0,False,False,0,
9,UTS_18_rigid_4,rigid,apgas,46.76300001144409,194.5130000114441,247.3289999961853,52.816,4,0,0,False,False,0,
10,Pi_80000000000_rigid_4,rigid,apgas,115.89699983596802,194.5199999809265,231.63399982452393,37.114,4,0,0,False,False,0,
11,UTS_20_rigid_8,rigid,apgas,153.01799988746643,248.9340000152588,641.345999956131,392.412,8,0,0,False,False,0,
12,Pi_1200000000000_rigid_8,rigid,apgas,158.1269998550415,343.44799995422363,604.8669998645782,261.419,8,0,0,False,False,0,
13,BC_17_rigid_4,rigid,apgas,190.24599981307983,431.54199981689453,467.35199999809265,35.81,4,0,0,False,False,0,
14,NQueens_17_rigid_4,rigid,apgas,216.36299991607666,431.5590000152588,522.316999912262,90.758,4,0,0,False,False,0,
15,UTS_19_rigid_2,rigid,apgas,220.46299982070923,431.5629999637604,829.069000005722,397.506,2,0,0,False,False,0,
16,UTS_19_rigid_4,rigid,apgas,264.5720000267029,468.9489998817444,576.9930000305176,108.044,8,0,0,False,False,0,
17,Pi_600000000000_rigid_8,rigid,apgas,272.6889998912811,579.1889998912811,713.7909998893738,134.602,8,0,0,False,False,0,
18,UTS_20_rigid_8,rigid,apgas,287.79199981689453,607.0649998188019,1015.4919998645782,408.427,8,0,0,False,False,0,
19,BC_19_rigid_8,rigid,apgas,290.8910000324249,643.0549998283386,1077.8120000362396,434.757,8,0,0,False,False,0,
20,BC_17_rigid_2,rigid,apgas,307.99199986457825,643.0759999752045,703.7459998130798,60.67,2,0,0,False,False,0,
21,BC_19_rigid_8,rigid,apgas,310.07299995422363,716.4299998283386,1149.1819999217987,432.752,8,0,0,False,False,0,
22,BC_17_rigid_2,rigid,apgas,391.1899998188019,716.4499998092651,777.5409998893738,61.091,2,0,0,False,False,0,
23,BC_18_rigid_8,rigid,apgas,470.2829999923706,830.6909999847412,923.6089999675751,92.918,8,0,0,False,False,0,
24,UTS_19_rigid_4,rigid,apgas,486.37999987602234,925.4039998054504,1028.6419999599457,103.238,8,0,0,False,False,0,
25,UTS_19_rigid_4,rigid,apgas,512.5149998664856,1017.7119998931885,1209.805999994278,192.094,4,0,0,False,False,0,
