id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,UTS_18_rigid_4,rigid,apgas,-0.07500004768371582,0.0,56.723999977111816,56.724,4,0,0,False,False,0,
2,Pi_600000000000_rigid_8,rigid,apgas,0.02499985694885254,0.04999995231628418,134.3090000152588,134.259,8,0,0,False,False,0,
3,NQueens_18_rigid_8,rigid,apgas,0.12100005149841309,0.16499996185302734,369.0329999923706,368.868,8,0,0,False,False,0,
4,NQueens_17_rigid_4,rigid,apgas,0.22699999809265137,0.2720000743865967,90.96399998664856,90.692,4,0,0,False,False,0,
5,NQueens_18_rigid_8,rigid,apgas,0.33099985122680664,0.37999987602233887,366.45899987220764,366.079,8,0,0,False,False,0,
6,UTS_18_rigid_2,rigid,apgas,72.44400000572205,72.53200006484985,171.8050000667572,99.273,2,0,0,False,False,0,
7,BC_19_rigid_8,rigid,apgas,95.5460000038147,136.47399997711182,568.5629999637604,432.089,8,0,0,False,False,0,
8,Pi_600000000000_rigid_8,rigid,apgas,104.64400005340576,173.36999988555908,305.9159998893738,132.546,8,0,0,False,False,0,
9,NQueens_17_rigid_4,rigid,apgas,116.76099991798401,307.5590000152588,399.41799998283386,91.859,4,0,0,False,False,0,
10,UTS_20_rigid_8,rigid,apgas,116.87199997901917,368.19799995422363,763.055999994278,394.858,8,0,0,False,False,0,
11,UTS_19_rigid_2,rigid,apgas,130.98099994659424,368.21399998664856,755.037999868393,386.824,2,0,0,False,False,0,
12,NQueens_17_rigid_4,rigid,apgas,166.09100008010864,370.72499990463257,460.9449999332428,90.22,4,0,0,False,False,0,
13,BC_17_rigid_2,rigid,apgas,214.20700001716614,370.73799991607666,432.13899993896484,61.401,2,0,0,False,False,0,
14,UTS_19_rigid_2,rigid,apgas,215.31900000572205,370.74699997901917,780.0130000114441,409.266,2,0,0,False,False,0,
15,BC_17_rigid_2,rigid,apgas,234.43700003623962,370.75499987602234,448.29500007629395,77.54,2,0,0,False,False,0,
16,BC_17_rigid_2,rigid,apgas,244.5590000152588,401.02300000190735,463.010999917984,61.988,2,0,0,False,False,0,
17,BC_19_rigid_16,rigid,apgas,265.6729998588562,570.2869999408722,796.1679999828339,225.881,16,0,0,False,False,0,
18,Pi_1200000000000_rigid_8,rigid,apgas,299.7909998893738,765.2139999866486,1022.4630000591278,257.249,8,0,0,False,False,0,
19,UTS_19_rigid_2,rigid,apgas,355.92000007629395,765.2289998531342,1162.9930000305176,397.764,2,0,0,False,False,0,
20,Pi_1200000000000_rigid_8,rigid,apgas,394.0169999599457,797.9979999065399,1059.2620000839233,261.264,8,0,0,False,False,0,
21,UTS_18_rigid_2,rigid,apgas,427.1099998950958,798.0130000114441,901.420000076294,103.407,2,0,0,False,False,0,
22,UTS_19_rigid_4,rigid,apgas,442.22899985313416,798.0220000743866,991.845999956131,193.824,4,0,0,False,False,0,
23,NQueens_17_rigid_4,rigid,apgas,445.34500002861023,798.0299999713898,888.8369998931885,90.807,4,0,0,False,False,0,
24,NQueens_18_rigid_16,rigid,apgas,462.4800000190735,1024.611999988556,1216.4430000782013,191.831,16,0,0,False,False,0,
25,BC_18_rigid_2,rigid,apgas,466.5880000591278,1024.6280000209808,1369.7569999694824,345.129,2,0,0,False,False,0,
