id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,UTS_19_malleable_2-16,malleable,apgas,-0.07800006866455078,0.0,65.60800004005432,65.608,16,1,0,False,False,7.207,
2,UTS_19_malleable_2-16,malleable,apgas,0.01399993896484375,0.05499982833862305,83.15599989891052,83.101,16,2,0,False,False,8.186,
3,UTS_18_malleable_1-4,malleable,apgas,0.1099998950958252,12.082000017166138,197.52699995040894,185.445,1,0,0,False,False,1.053,
4,Pi_600000000000_malleable_4-16,malleable,apgas,0.19700002670288086,21.01099991798401,281.6050000190735,260.594,4,0,0,False,False,5.466,
5,NQueens_18_malleable_8-16,malleable,apgas,0.2869999408721924,68.41199994087219,396.46799993515015,328.056,15,2,0,False,False,6.091,
6,Pi_1200000000000_malleable_8-16,malleable,apgas,2.4029998779296875,85.87399983406067,314.33200001716614,228.458,12,2,0,False,False,6.444,
7,Pi_600000000000_malleable_4-16,malleable,apgas,6.520999908447266,94.40599989891052,323.96399998664856,229.558,4,0,1,False,False,5.473,
8,NQueens_17_malleable_1-8,malleable,apgas,12.61899995803833,101.53699994087219,492.78399991989136,391.247,1,0,0,False,False,1.135,
9,Pi_600000000000_malleable_4-16,malleable,apgas,64.7519998550415,177.6619999408722,398.09500002861023,220.433,6,2,1,False,False,4.876,
10,Pi_80000000000_malleable_1-4,malleable,apgas,71.87800002098083,185.38499999046326,327.7809998989105,142.396,1,0,0,False,False,0.841,
11,UTS_18_malleable_1-4,malleable,apgas,75.0,199.11899995803833,388.84099984169006,189.722,1,0,0,False,False,0.99,
12,BC_19_malleable_8-16,malleable,apgas,90.11800003051758,315.96299982070923,726.5169999599457,410.554,8,1,2,False,False,9.857,
13,NQueens_18_malleable_8-16,malleable,apgas,98.23399996757507,325.595999956131,614.6599998474121,289.064,8,1,1,False,False,6.976,
14,Pi_80000000000_malleable_1-4,malleable,apgas,259.35599994659424,328.31699991226196,467.91999983787537,139.603,1,0,0,False,False,1.012,
15,Pi_1200000000000_malleable_8-16,malleable,apgas,271.4559998512268,398.1749999523163,648.329999923706,250.155,8,1,1,False,False,6.136,
16,Pi_1200000000000_malleable_8-16,malleable,apgas,317.5590000152588,579.4649999141693,841.9739999771118,262.509,8,0,0,False,False,6.93,
17,NQueens_17_malleable_1-8,malleable,apgas,337.6640000343323,616.356999874115,688.6489999294281,72.292,8,1,0,False,False,7.061,
18,BC_18_malleable_2-16,malleable,apgas,341.7760000228882,633.8069999217987,938.702999830246,304.896,2,0,1,False,False,5.699,
19,BC_18_malleable_2-16,malleable,apgas,354.8989999294281,650.555999994278,781.3869998455048,130.831,8,3,0,False,False,6.403,
20,UTS_19_malleable_2-16,malleable,apgas,369.00499987602234,670.0089998245239,824.550999879837,154.542,2,1,1,False,False,5.139,
21,BC_19_malleable_8-16,malleable,apgas,375.1210000514984,728.2449998855591,1104.375,376.13,8,0,2,False,False,10.018,
22,BC_17_malleable_1-4,malleable,apgas,390.2349998950958,743.7929999828339,856.7159998416901,112.923,1,0,0,False,False,1.217,
23,UTS_19_malleable_2-16,malleable,apgas,401.34699988365173,761.9459998607635,940.2539999485016,178.308,2,0,2,False,False,4.196,
24,UTS_19_malleable_2-16,malleable,apgas,456.45700001716614,783.0060000419617,1014.3880000114441,231.382,5,1,1,False,False,5.522,
25,BC_19_malleable_8-16,malleable,apgas,456.5529999732971,834.5260000228882,1146.7999999523163,312.274,8,0,1,False,False,9.806,
