id,job_name,job_class,job_type,submit,start,end,duration,startNodes,shrinkCount,expandCount,kill,errorElastic,answer
1,BC_18_rigid_4,rigid,apgas,-0.07200002670288086,0.0,175.52999997138977,175.53,4,0,0,False,False,0,
2,BC_18_malleable_2-16,malleable,apgas,0.034999847412109375,0.039999961853027344,62.93400001525879,62.894,16,1,0,False,False,8.705,
3,BC_18_malleable_2-16,malleable,apgas,0.13499999046325684,0.1510000228881836,77.85699987411499,77.706,12,1,0,False,False,9.01,
4,BC_17_malleable_1-4,malleable,apgas,0.24600005149841309,14.58899998664856,129.42400002479553,114.835,1,0,0,False,False,1.26,
5,NQueens_17_malleable_1-8,malleable,apgas,0.3580000400543213,24.72499990463257,348.25600004196167,323.531,1,0,0,False,False,0.926,
6,UTS_20_malleable_8-16,malleable,apgas,2.4670000076293945,64.81799983978271,371.9140000343323,307.096,15,4,0,False,False,7.78,
7,Pi_1200000000000_malleable_8-16,malleable,apgas,24.58299994468689,80.06500005722046,321.5019998550415,241.437,11,3,0,False,False,5.332,
8,UTS_19_malleable_2-16,malleable,apgas,62.70599985122681,86.89400005340576,464.0039999485016,377.11,2,0,0,False,False,4.174,
9,BC_18_malleable_2-16,malleable,apgas,87.82299995422363,92.2170000076294,438.12199997901917,345.905,2,0,0,False,False,5.762,
10,NQueens_17_malleable_1-8,malleable,apgas,114.9449999332428,131.00600004196167,467.6380000114441,336.632,1,0,0,False,False,0.814,
11,UTS_20_malleable_8-16,malleable,apgas,128.0590000152588,189.64199995994568,564.6699998378754,375.028,9,1,0,False,False,5.996,
12,Pi_600000000000_malleable_4-16,malleable,apgas,155.17799997329712,323.75600004196167,572.5739998817444,248.818,8,1,0,False,False,5.964,
13,NQueens_17_malleable_1-8,malleable,apgas,162.29099988937378,336.6989998817444,656.5729999542236,319.874,2,1,0,False,False,4.122,
14,Pi_600000000000_malleable_4-16,malleable,apgas,167.40899991989136,357.45099997520447,617.319000005722,259.868,6,1,0,False,False,5.545,
15,BC_18_malleable_2-16,malleable,apgas,173.51900005340576,370.2909998893738,669.7130000591278,299.422,2,0,1,False,False,5.828,
16,BC_17_rigid_4,rigid,apgas,179.63899993896484,374.1099998950958,409.19799995422363,35.088,4,0,0,False,False,0,
17,BC_18_malleable_2-16,malleable,apgas,182.7539999485016,374.125,644.8380000591278,270.713,4,1,1,False,False,5.914,
18,UTS_19_malleable_2-16,malleable,apgas,229.87599992752075,392.5659999847412,710.2249999046326,317.659,2,1,2,False,False,5.114,
19,Pi_600000000000_rigid_4,rigid,apgas,244.99300003051758,410.8159999847412,671.3050000667572,260.489,4,0,0,False,False,0,
20,BC_18_malleable_2-16,malleable,apgas,260.11100006103516,439.6949999332428,681.210000038147,241.515,2,1,2,False,False,5.593,
21,UTS_18_rigid_4,rigid,apgas,296.22499990463257,566.3780000209808,620.9279999732971,54.55,4,0,0,False,False,0,
22,BC_18_malleable_2-16,malleable,apgas,332.3399999141693,566.396999835968,755.0679998397827,188.671,4,1,2,False,False,6.854,
23,BC_18_rigid_2,rigid,apgas,393.4429998397827,583.8399999141693,949.7109999656677,365.871,2,0,0,False,False,0,
24,Pi_80000000000_malleable_1-4,malleable,apgas,469.55999994277954,595.7769999504089,693.9300000667572,98.153,1,0,1,False,False,0.863,
25,UTS_18_malleable_1-4,malleable,apgas,471.67199993133545,618.9379999637604,675.1719999313354,56.234,4,0,0,False,False,4.554,
